Date,P/OP,Gen,RT Busbar,RT Hub,DA Busbar,DA Hub,Season_1,Season_2,Season_3,Season_4,day_of_week,day_of_year,is_weekend,is_vacation,POD_Night,POD_Morning,POD_Afternoon,POD_Evening
7-Jul-23,1,36.7,20.36,20.73,31.23,29.78,0,0,1,0,4,188,0,0,0,0,1,0
7-Jul-23,1,45.9,20.87,20.85,32.14,31.12,0,0,1,0,4,188,0,0,0,0,1,0
7-Jul-23,1,51.5,23.9,24.08,35.38,33.81,0,0,1,0,4,188,0,0,0,0,1,0
7-Jul-23,1,23.8,23.01,23.39,33.59,32.33,0,0,1,0,4,188,0,0,0,0,1,0
7-Jul-23,1,13.5,22.17,22.32,29.89,29.28,0,0,1,0,4,188,0,0,0,0,0,1
7-Jul-23,1,18.0,23.13,22.93,29.41,28.98,0,0,1,0,4,188,0,0,0,0,0,1
7-Jul-23,1,26.5,32.82,32.85,37.0,38.25,0,0,1,0,4,188,0,0,0,0,0,1
7-Jul-23,1,32.8,90.58,92.46,39.72,41.15,0,0,1,0,4,188,0,0,0,0,0,1
7-Jul-23,1,30.6,98.36,99.8,30.15,30.79,0,0,1,0,4,188,0,0,0,0,0,1
7-Jul-23,0,20.7,43.35,44.01,26.84,27.37,0,0,1,0,4,188,0,0,0,0,0,1
7-Jul-23,0,18.2,25.89,26.22,21.99,22.26,0,0,1,0,4,188,0,0,0,0,0,0
8-Jul-23,0,19.8,24.18,24.18,23.62,23.72,0,0,1,0,5,189,1,0,1,0,0,0
8-Jul-23,0,36.2,120.21,120.21,21.01,21.21,0,0,1,0,5,189,1,0,1,0,0,0
8-Jul-23,0,34.5,68.42,68.42,20.02,20.27,0,0,1,0,5,189,1,0,1,0,0,0
8-Jul-23,0,34.2,34.81,34.81,20.49,20.73,0,0,1,0,5,189,1,0,1,0,0,0
8-Jul-23,0,22.0,24.06,24.06,20.67,20.81,0,0,1,0,5,189,1,0,1,0,0,0
8-Jul-23,0,11.4,20.5,20.5,21.47,21.48,0,0,1,0,5,189,1,0,0,1,0,0
8-Jul-23,0,8.3,19.48,19.48,22.47,22.59,0,0,1,0,5,189,1,0,0,1,0,0
8-Jul-23,0,9.9,21.72,21.72,21.65,21.84,0,0,1,0,5,189,1,0,0,1,0,0
8-Jul-23,0,15.2,22.15,21.99,21.28,21.59,0,0,1,0,5,189,1,0,0,1,0,0
8-Jul-23,0,32.1,20.92,20.63,18.24,19.87,0,0,1,0,5,189,1,0,0,1,0,0
8-Jul-23,0,34.0,21.61,21.63,24.59,26.13,0,0,1,0,5,189,1,0,0,1,0,0
8-Jul-23,0,27.6,26.23,26.3,28.24,29.57,0,0,1,0,5,189,1,0,0,0,1,0
8-Jul-23,0,43.9,35.12,35.3,31.47,32.98,0,0,1,0,5,189,1,0,0,0,1,0
8-Jul-23,0,63.9,24.87,24.9,34.36,36.98,0,0,1,0,5,189,1,0,0,0,1,0
8-Jul-23,0,72.0,19.19,25.71,33.42,38.69,0,0,1,0,5,189,1,0,0,0,1,0
8-Jul-23,0,68.2,0.52,33.78,38.91,48.15,0,0,1,0,5,189,1,0,0,0,1,0
8-Jul-23,0,65.5,0.76,44.3,39.29,58.53,0,0,1,0,5,189,1,0,0,0,1,0
8-Jul-23,0,68.9,1.86,34.04,35.75,56.84,0,0,1,0,5,189,1,0,0,0,0,1
8-Jul-23,0,73.5,6.09,32.48,23.59,44.2,0,0,1,0,5,189,1,0,0,0,0,1
8-Jul-23,0,67.9,62.7,118.12,26.3,57.71,0,0,1,0,5,189,1,0,0,0,0,1
8-Jul-23,0,54.7,62.86,95.6,50.68,69.87,0,0,1,0,5,189,1,0,0,0,0,1
8-Jul-23,0,49.9,66.03,74.45,30.26,35.76,0,0,1,0,5,189,1,0,0,0,0,1
8-Jul-23,0,38.4,27.23,27.7,28.51,31.47,0,0,1,0,5,189,1,0,0,0,0,1
8-Jul-23,0,36.7,22.67,22.76,25.57,27.4,0,0,1,0,5,189,1,0,0,0,0,0
9-Jul-23,0,32.2,19.26,19.25,28.2,30.0,0,0,1,0,6,190,1,0,1,0,0,0
9-Jul-23,0,31.9,15.98,15.98,23.6,25.0,0,0,1,0,6,190,1,0,1,0,0,0
9-Jul-23,0,25.3,14.31,14.18,20.14,21.35,0,0,1,0,6,190,1,0,1,0,0,0
9-Jul-23,0,19.4,13.11,12.82,18.99,20.1,0,0,1,0,6,190,1,0,1,0,0,0
9-Jul-23,0,17.1,11.99,11.95,18.12,19.05,0,0,1,0,6,190,1,0,1,0,0,0
9-Jul-23,0,13.6,11.8,11.8,17.68,18.75,0,0,1,0,6,190,1,0,0,1,0,0
9-Jul-23,0,10.3,15.11,15.11,19.77,20.86,0,0,1,0,6,190,1,0,0,1,0,0
9-Jul-23,0,9.8,18.11,18.11,16.24,17.4,0,0,1,0,6,190,1,0,0,1,0,0
9-Jul-23,0,14.0,15.95,15.96,15.75,17.46,0,0,1,0,6,190,1,0,0,1,0,0
9-Jul-23,0,42.5,15.03,15.39,15.69,19.05,0,0,1,0,6,190,1,0,0,1,0,0
9-Jul-23,0,52.9,16.2,18.67,21.39,24.08,0,0,1,0,6,190,1,0,0,1,0,0
9-Jul-23,0,40.0,17.71,18.67,27.01,29.63,0,0,1,0,6,190,1,0,0,0,1,0
9-Jul-23,0,51.6,20.97,21.04,28.96,30.62,0,0,1,0,6,190,1,0,0,0,1,0
9-Jul-23,0,65.8,22.88,22.91,27.59,31.22,0,0,1,0,6,190,1,0,0,0,1,0
9-Jul-23,0,75.5,11.04,23.87,29.29,36.81,0,0,1,0,6,190,1,0,0,0,1,0
9-Jul-23,0,66.9,0.78,26.1,32.21,46.7,0,0,1,0,6,190,1,0,0,0,1,0
9-Jul-23,0,67.1,0.68,24.25,28.59,58.34,0,0,1,0,6,190,1,0,0,0,1,0
9-Jul-23,0,76.3,0.61,25.29,24.44,58.38,0,0,1,0,6,190,1,0,0,0,0,1
9-Jul-23,0,59.6,-0.1,23.81,22.72,52.18,0,0,1,0,6,190,1,0,0,0,0,1
9-Jul-23,0,59.5,0.08,26.93,34.83,65.57,0,0,1,0,6,190,1,0,0,0,0,1
9-Jul-23,0,71.1,10.91,28.65,43.14,63.49,0,0,1,0,6,190,1,0,0,0,0,1
9-Jul-23,0,48.1,25.79,26.92,25.48,33.69,0,0,1,0,6,190,1,0,0,0,0,1
9-Jul-23,0,37.6,23.31,24.09,23.01,30.0,0,0,1,0,6,190,1,0,0,0,0,1
9-Jul-23,0,32.8,24.46,24.84,18.12,25.88,0,0,1,0,6,190,1,0,0,0,0,0
10-Jul-23,0,38.4,22.78,23.34,18.5,23.0,0,0,1,0,0,191,0,0,1,0,0,0
10-Jul-23,0,39.0,22.51,22.59,19.89,22.8,0,0,1,0,0,191,0,0,1,0,0,0
10-Jul-23,0,25.8,21.78,21.78,17.59,20.63,0,0,1,0,0,191,0,0,1,0,0,0
10-Jul-23,0,21.8,21.34,21.34,18.31,20.67,0,0,1,0,0,191,0,0,1,0,0,0
10-Jul-23,0,18.1,21.69,21.69,20.31,21.42,0,0,1,0,0,191,0,0,1,0,0,0
10-Jul-23,0,15.4,23.68,23.68,24.33,24.8,0,0,1,0,0,191,0,0,0,1,0,0
10-Jul-23,1,6.7,30.26,30.26,23.84,23.9,0,0,1,0,0,191,0,0,0,1,0,0
10-Jul-23,1,3.9,26.18,26.18,23.47,23.54,0,0,1,0,0,191,0,0,0,1,0,0
10-Jul-23,1,4.2,22.45,22.45,20.66,21.11,0,0,1,0,0,191,0,0,0,1,0,0
10-Jul-23,1,16.5,22.72,22.72,21.12,22.0,0,0,1,0,0,191,0,0,0,1,0,0
10-Jul-23,1,22.7,25.7,25.72,27.59,27.92,0,0,1,0,0,191,0,0,0,1,0,0
10-Jul-23,1,23.8,26.79,26.81,32.45,32.52,0,0,1,0,0,191,0,0,0,0,1,0
10-Jul-23,1,37.1,53.14,53.42,38.06,38.26,0,0,1,0,0,191,0,0,0,0,1,0
10-Jul-23,1,53.6,79.82,80.46,40.24,41.96,0,0,1,0,0,191,0,0,0,0,1,0
10-Jul-23,1,70.1,115.52,117.27,45.45,54.96,0,0,1,0,0,191,0,0,0,0,1,0
10-Jul-23,1,78.5,114.82,155.67,34.85,72.64,0,0,1,0,0,191,0,0,0,0,1,0
10-Jul-23,1,81.5,259.59,379.82,20.0,74.01,0,0,1,0,0,191,0,0,0,0,1,0
10-Jul-23,1,62.9,13.73,111.43,0.01,58.53,0,0,1,0,0,191,0,0,0,0,0,1
10-Jul-23,1,67.9,21.13,1789.94,13.73,71.5,0,0,1,0,0,191,0,0,0,0,0,1
10-Jul-23,1,68.1,76.52,113.23,20.24,72.23,0,0,1,0,0,191,0,0,0,0,0,1
10-Jul-23,1,52.8,38.52,39.6,25.08,35.95,0,0,1,0,0,191,0,0,0,0,0,1
10-Jul-23,0,46.2,29.66,29.62,26.51,32.37,0,0,1,0,0,191,0,0,0,0,0,1
10-Jul-23,0,55.1,24.7,24.69,23.96,26.37,0,0,1,0,0,191,0,0,0,0,0,0
11-Jul-23,0,33.9,27.34,27.34,24.65,25.37,0,0,1,0,1,192,0,0,1,0,0,0
11-Jul-23,0,23.3,22.53,22.53,22.89,23.17,0,0,1,0,1,192,0,0,1,0,0,0
11-Jul-23,0,20.4,23.71,23.64,23.6,23.74,0,0,1,0,1,192,0,0,1,0,0,0
11-Jul-23,0,15.2,23.33,23.33,21.81,21.85,0,0,1,0,1,192,0,0,1,0,0,0
11-Jul-23,0,15.2,23.38,23.37,21.71,21.72,0,0,1,0,1,192,0,0,1,0,0,0
11-Jul-23,0,19.3,26.84,26.84,22.52,22.53,0,0,1,0,1,192,0,0,0,1,0,0
11-Jul-23,1,14.8,24.49,24.49,20.03,20.02,0,0,1,0,1,192,0,0,0,1,0,0
11-Jul-23,1,17.4,22.6,22.6,18.48,18.49,0,0,1,0,1,192,0,0,0,1,0,0
11-Jul-23,1,16.4,19.63,19.63,18.25,18.41,0,0,1,0,1,192,0,0,0,1,0,0
11-Jul-23,1,23.0,20.86,20.36,18.09,18.56,0,0,1,0,1,192,0,0,0,1,0,0
11-Jul-23,1,22.3,21.73,21.04,22.85,23.34,0,0,1,0,1,192,0,0,0,1,0,0
11-Jul-23,1,37.6,25.2,24.15,26.29,27.28,0,0,1,0,1,192,0,0,0,0,1,0
11-Jul-23,1,56.6,23.22,27.89,26.98,30.66,0,0,1,0,1,192,0,0,0,0,1,0
11-Jul-23,1,73.1,39.22,59.4,29.31,36.29,0,0,1,0,1,192,0,0,0,0,1,0
11-Jul-23,1,71.3,0.64,44.96,25.36,41.54,0,0,1,0,1,192,0,0,0,0,1,0
11-Jul-23,1,70.5,0.51,39.9,20.76,48.36,0,0,1,0,1,192,0,0,0,0,1,0
11-Jul-23,1,68.3,1.17,48.12,15.0,43.34,0,0,1,0,1,192,0,0,0,0,1,0
11-Jul-23,1,62.8,2.36,40.48,3.82,36.65,0,0,1,0,1,192,0,0,0,0,0,1
11-Jul-23,1,64.8,1.34,41.36,0.49,34.99,0,0,1,0,1,192,0,0,0,0,0,1
11-Jul-23,1,66.8,0.32,191.49,18.8,50.7,0,0,1,0,1,192,0,0,0,0,0,1
11-Jul-23,1,57.9,0.07,69.27,23.23,46.23,0,0,1,0,1,192,0,0,0,0,0,1
11-Jul-23,1,28.0,-0.61,30.17,25.78,34.73,0,0,1,0,1,192,0,0,0,0,0,1
11-Jul-23,0,28.1,-0.65,23.09,25.79,29.18,0,0,1,0,1,192,0,0,0,0,0,1
11-Jul-23,0,28.8,-1.36,20.71,20.18,22.5,0,0,1,0,1,192,0,0,0,0,0,0
12-Jul-23,0,14.8,-3.63,18.94,18.19,24.16,0,0,1,0,2,193,0,0,1,0,0,0
12-Jul-23,0,14.1,-4.0,17.05,18.56,22.04,0,0,1,0,2,193,0,0,1,0,0,0
12-Jul-23,0,24.3,-3.12,16.78,16.87,19.67,0,0,1,0,2,193,0,0,1,0,0,0
12-Jul-23,0,29.2,4.51,16.28,17.02,19.3,0,0,1,0,2,193,0,0,1,0,0,0
12-Jul-23,0,37.9,13.49,15.73,17.02,18.97,0,0,1,0,2,193,0,0,1,0,0,0
12-Jul-23,0,41.2,9.02,16.86,17.66,19.42,0,0,1,0,2,193,0,0,0,1,0,0
12-Jul-23,1,26.4,17.68,18.14,16.72,17.56,0,0,1,0,2,193,0,0,0,1,0,0
12-Jul-23,1,19.2,18.26,18.35,16.18,17.34,0,0,1,0,2,193,0,0,0,1,0,0
12-Jul-23,1,20.9,13.52,15.06,14.51,16.51,0,0,1,0,2,193,0,0,0,1,0,0
12-Jul-23,1,30.2,10.43,14.56,12.19,17.24,0,0,1,0,2,193,0,0,0,1,0,0
12-Jul-23,1,31.8,13.9,18.65,14.01,20.03,0,0,1,0,2,193,0,0,0,1,0,0
12-Jul-23,1,39.1,5.87,21.41,17.28,24.85,0,0,1,0,2,193,0,0,0,0,1,0
12-Jul-23,1,72.2,3.65,25.57,16.39,26.86,0,0,1,0,2,193,0,0,0,0,1,0
12-Jul-23,1,79.8,4.84,28.95,9.84,30.15,0,0,1,0,2,193,0,0,0,0,1,0
12-Jul-23,1,74.8,2.73,30.06,3.47,39.14,0,0,1,0,2,193,0,0,0,0,1,0
12-Jul-23,1,17.5,-4.31,161.88,-2.67,55.26,0,0,1,0,2,193,0,0,0,0,1,0
12-Jul-23,1,7.9,-5.55,81.66,-3.18,55.68,0,0,1,0,2,193,0,0,0,0,0,1
12-Jul-23,1,10.3,-6.74,43.32,-11.09,52.5,0,0,1,0,2,193,0,0,0,0,0,1
12-Jul-23,1,18.0,-4.5,432.37,1.62,71.49,0,0,1,0,2,193,0,0,0,0,0,1
12-Jul-23,1,12.2,-4.94,133.77,9.45,59.86,0,0,1,0,2,193,0,0,0,0,0,1
12-Jul-23,1,7.3,-6.46,25.67,6.59,31.72,0,0,1,0,2,193,0,0,0,0,0,1
12-Jul-23,0,31.6,-2.94,23.23,14.35,31.82,0,0,1,0,2,193,0,0,0,0,0,1
12-Jul-23,0,16.0,-3.93,22.81,14.68,25.28,0,0,1,0,2,193,0,0,0,0,0,0
13-Jul-23,0,7.3,-8.81,19.46,7.36,22.29,0,0,1,0,3,194,0,0,1,0,0,0
13-Jul-23,0,13.9,-4.0,19.63,7.3,19.97,0,0,1,0,3,194,0,0,1,0,0,0
13-Jul-23,0,18.2,-3.52,19.02,6.08,18.58,0,0,1,0,3,194,0,0,1,0,0,0
13-Jul-23,0,13.3,-3.78,19.28,6.21,17.71,0,0,1,0,3,194,0,0,1,0,0,0
13-Jul-23,0,8.7,-6.0,17.06,7.68,17.14,0,0,1,0,3,194,0,0,1,0,0,0
13-Jul-23,0,4.0,-5.83,17.67,9.95,18.3,0,0,1,0,3,194,0,0,0,1,0,0
13-Jul-23,1,26.2,17.35,19.96,13.63,18.58,0,0,1,0,3,194,0,0,0,1,0,0
13-Jul-23,1,24.0,19.48,19.85,14.65,18.55,0,0,1,0,3,194,0,0,0,1,0,0
13-Jul-23,1,31.7,17.45,18.4,11.63,18.01,0,0,1,0,3,194,0,0,0,1,0,0
13-Jul-23,1,30.2,1.69,16.13,8.91,18.42,0,0,1,0,3,194,0,0,0,1,0,0
13-Jul-23,1,13.1,-3.79,16.65,12.66,23.34,0,0,1,0,3,194,0,0,0,1,0,0
13-Jul-23,1,23.6,-3.16,19.91,10.0,26.23,0,0,1,0,3,194,0,0,0,0,1,0
13-Jul-23,1,35.4,-2.0,21.38,7.83,36.45,0,0,1,0,3,194,0,0,0,0,1,0
13-Jul-23,1,46.0,-0.87,22.45,31.62,89.02,0,0,1,0,3,194,0,0,0,0,1,0
13-Jul-23,1,55.8,0.02,37.94,48.27,131.99,0,0,1,0,3,194,0,0,0,0,1,0
13-Jul-23,1,48.2,-1.44,47.67,102.29,200.0,0,0,1,0,3,194,0,0,0,0,1,0
13-Jul-23,1,47.0,-2.62,37.31,201.33,300.0,0,0,1,0,3,194,0,0,0,0,1,0
13-Jul-23,1,45.9,0.03,27.75,107.43,217.0,0,0,1,0,3,194,0,0,0,0,0,1
13-Jul-23,1,40.0,-2.98,35.67,89.21,216.63,0,0,1,0,3,194,0,0,0,0,0,1
13-Jul-23,1,30.0,-3.31,69.77,77.08,211.68,0,0,1,0,3,194,0,0,0,0,0,1
13-Jul-23,1,9.4,5.64,59.83,59.31,154.88,0,0,1,0,3,194,0,0,0,0,0,1
13-Jul-23,1,44.8,-0.58,24.34,10.11,55.77,0,0,1,0,3,194,0,0,0,0,0,1
13-Jul-23,0,39.3,-2.16,22.55,5.75,33.59,0,0,1,0,3,194,0,0,0,0,0,1
13-Jul-23,0,23.4,-3.34,20.01,5.03,26.91,0,0,1,0,3,194,0,0,0,0,0,0
14-Jul-23,0,7.9,-4.01,18.23,11.81,24.73,0,0,1,0,4,195,0,0,1,0,0,0
14-Jul-23,0,15.9,-3.49,19.19,13.16,22.66,0,0,1,0,4,195,0,0,1,0,0,0
14-Jul-23,0,50.2,4.78,20.99,11.35,20.27,0,0,1,0,4,195,0,0,1,0,0,0
14-Jul-23,0,58.2,18.88,24.48,11.68,18.51,0,0,1,0,4,195,0,0,1,0,0,0
14-Jul-23,0,35.1,24.54,24.95,9.91,17.9,0,0,1,0,4,195,0,0,1,0,0,0
14-Jul-23,0,21.1,25.65,26.07,12.64,18.73,0,0,1,0,4,195,0,0,0,1,0,0
14-Jul-23,1,30.8,28.01,28.47,12.75,16.95,0,0,1,0,4,195,0,0,0,1,0,0
14-Jul-23,1,41.3,26.34,26.74,12.19,17.27,0,0,1,0,4,195,0,0,0,1,0,0
14-Jul-23,1,36.5,23.62,24.87,7.46,16.5,0,0,1,0,4,195,0,0,0,1,0,0
14-Jul-23,1,13.2,-3.52,21.26,1.26,16.09,0,0,1,0,4,195,0,0,0,1,0,0
14-Jul-23,1,7.4,-4.01,26.46,1.07,18.59,0,0,1,0,4,195,0,0,0,1,0,0
14-Jul-23,1,9.0,-4.0,22.86,-0.39,21.36,0,0,1,0,4,195,0,0,0,0,1,0
14-Jul-23,1,14.7,-4.07,22.63,-1.42,28.43,0,0,1,0,4,195,0,0,0,0,1,0
14-Jul-23,1,15.1,-3.87,24.91,-3.56,47.1,0,0,1,0,4,195,0,0,0,0,1,0
14-Jul-23,1,23.4,-3.42,22.54,-5.91,80.66,0,0,1,0,4,195,0,0,0,0,1,0
14-Jul-23,1,15.1,-4.76,24.71,-1.1,108.27,0,0,1,0,4,195,0,0,0,0,1,0
14-Jul-23,1,8.8,-4.15,22.38,-2.56,109.55,0,0,1,0,4,195,0,0,0,0,1,0
14-Jul-23,1,4.8,-6.25,25.29,-1.95,97.09,0,0,1,0,4,195,0,0,0,0,0,1
14-Jul-23,1,1.3,-9.86,42.07,0.01,143.72,0,0,1,0,4,195,0,0,0,0,0,1
14-Jul-23,1,25.5,-3.26,55.03,-0.54,85.34,0,0,1,0,4,195,0,0,0,0,0,1
14-Jul-23,1,32.3,-2.78,25.96,9.75,41.1,0,0,1,0,4,195,0,0,0,0,0,1
14-Jul-23,0,27.5,-2.75,23.0,12.36,30.0,0,0,1,0,4,195,0,0,0,0,0,1
14-Jul-23,0,18.0,-3.7,19.46,12.74,26.15,0,0,1,0,4,195,0,0,0,0,0,0
15-Jul-23,0,2.9,-16.77,16.33,10.79,22.57,0,0,1,0,5,196,1,0,1,0,0,0
15-Jul-23,0,2.6,-13.25,14.98,10.61,22.37,0,0,1,0,5,196,1,0,1,0,0,0
15-Jul-23,0,3.5,-6.57,14.59,9.2,20.31,0,0,1,0,5,196,1,0,1,0,0,0
15-Jul-23,0,3.1,-6.45,14.4,13.13,19.03,0,0,1,0,5,196,1,0,1,0,0,0
15-Jul-23,0,26.9,2.02,15.74,11.22,18.53,0,0,1,0,5,196,1,0,1,0,0,0
15-Jul-23,0,43.5,5.33,16.47,11.45,18.48,0,0,1,0,5,196,1,0,0,1,0,0
15-Jul-23,0,25.2,-2.69,15.85,10.54,18.66,0,0,1,0,5,196,1,0,0,1,0,0
15-Jul-23,0,17.8,-3.01,15.17,12.03,18.75,0,0,1,0,5,196,1,0,0,1,0,0
15-Jul-23,0,24.1,0.44,14.59,9.79,19.7,0,0,1,0,5,196,1,0,0,1,0,0
15-Jul-23,0,1.0,-14.57,14.71,6.52,18.4,0,0,1,0,5,196,1,0,0,1,0,0
15-Jul-23,0,6.9,-4.01,17.31,8.15,23.58,0,0,1,0,5,196,1,0,0,1,0,0
15-Jul-23,0,7.2,-4.01,19.79,6.61,27.55,0,0,1,0,5,196,1,0,0,0,1,0
15-Jul-23,0,7.4,-6.32,20.72,1.0,27.09,0,0,1,0,5,196,1,0,0,0,1,0
15-Jul-23,0,4.5,-9.2,22.51,3.57,53.68,0,0,1,0,5,196,1,0,0,0,1,0
15-Jul-23,0,4.5,-6.99,25.52,15.65,90.99,0,0,1,0,5,196,1,0,0,0,1,0
15-Jul-23,0,27.8,-3.05,34.32,81.41,183.4,0,0,1,0,5,196,1,0,0,0,1,0
15-Jul-23,0,53.0,-0.67,30.27,149.78,266.78,0,0,1,0,5,196,1,0,0,0,1,0
15-Jul-23,0,56.3,0.26,25.38,113.04,234.09,0,0,1,0,5,196,1,0,0,0,0,1
15-Jul-23,0,55.9,-0.06,26.71,110.78,234.98,0,0,1,0,5,196,1,0,0,0,0,1
15-Jul-23,0,38.6,-2.8,43.61,119.69,270.37,0,0,1,0,5,196,1,0,0,0,0,1
15-Jul-23,0,47.9,-0.69,51.09,70.77,164.9,0,0,1,0,5,196,1,0,0,0,0,1
15-Jul-23,0,45.5,4.9,27.96,27.23,62.04,0,0,1,0,5,196,1,0,0,0,0,1
15-Jul-23,0,49.6,15.7,24.73,21.53,35.0,0,0,1,0,5,196,1,0,0,0,0,1
15-Jul-23,0,49.0,6.12,22.24,20.24,30.8,0,0,1,0,5,196,1,0,0,0,0,0
16-Jul-23,0,50.1,10.51,20.87,17.43,23.99,0,0,1,0,6,197,1,0,1,0,0,0
16-Jul-23,0,55.8,19.72,21.59,18.72,23.42,0,0,1,0,6,197,1,0,1,0,0,0
16-Jul-23,0,49.7,19.36,20.04,18.24,21.23,0,0,1,0,6,197,1,0,1,0,0,0
16-Jul-23,0,37.3,19.0,19.23,17.86,20.2,0,0,1,0,6,197,1,0,1,0,0,0
16-Jul-23,0,31.6,17.53,17.8,17.44,19.39,0,0,1,0,6,197,1,0,1,0,0,0
16-Jul-23,0,21.8,16.01,16.04,17.32,19.08,0,0,1,0,6,197,1,0,0,1,0,0
16-Jul-23,0,25.0,20.61,20.43,17.51,18.92,0,0,1,0,6,197,1,0,0,1,0,0
16-Jul-23,0,22.0,18.88,18.86,17.46,18.86,0,0,1,0,6,197,1,0,0,1,0,0
16-Jul-23,0,24.2,18.55,18.79,17.61,18.47,0,0,1,0,6,197,1,0,0,1,0,0
16-Jul-23,0,26.1,9.02,18.03,17.62,19.49,0,0,1,0,6,197,1,0,0,1,0,0
16-Jul-23,0,10.5,11.0,19.56,22.41,23.38,0,0,1,0,6,197,1,0,0,1,0,0
16-Jul-23,0,4.6,24.22,24.52,27.39,27.28,0,0,1,0,6,197,1,0,0,0,1,0
16-Jul-23,0,7.7,25.63,25.63,30.37,30.1,0,0,1,0,6,197,1,0,0,0,1,0
16-Jul-23,0,25.7,26.58,26.59,40.05,39.86,0,0,1,0,6,197,1,0,0,0,1,0
16-Jul-23,0,55.2,40.2,40.05,41.24,43.02,0,0,1,0,6,197,1,0,0,0,1,0
16-Jul-23,0,76.5,27.95,28.98,72.61,84.71,0,0,1,0,6,197,1,0,0,0,1,0
16-Jul-23,0,85.6,22.92,29.44,68.49,101.45,0,0,1,0,6,197,1,0,0,0,1,0
16-Jul-23,0,86.6,5.89,33.21,69.79,112.11,0,0,1,0,6,197,1,0,0,0,0,1
16-Jul-23,0,58.8,-1.23,33.0,48.62,119.9,0,0,1,0,6,197,1,0,0,0,0,1
16-Jul-23,0,32.5,-3.03,73.35,50.07,180.0,0,0,1,0,6,197,1,0,0,0,0,1
16-Jul-23,0,49.0,-0.31,41.93,77.04,162.6,0,0,1,0,6,197,1,0,0,0,0,1
16-Jul-23,0,67.7,19.44,36.13,35.5,50.8,0,0,1,0,6,197,1,0,0,0,0,1
16-Jul-23,0,55.2,23.47,24.28,19.9,27.38,0,0,1,0,6,197,1,0,0,0,0,1
16-Jul-23,0,54.1,16.83,19.86,17.31,22.47,0,0,1,0,6,197,1,0,0,0,0,0
17-Jul-23,0,37.3,16.42,18.64,17.45,19.37,0,0,1,0,0,198,0,0,1,0,0,0
17-Jul-23,0,36.1,16.72,16.97,16.54,18.01,0,0,1,0,0,198,0,0,1,0,0,0
17-Jul-23,0,24.0,16.1,16.11,16.68,17.9,0,0,1,0,0,198,0,0,1,0,0,0
17-Jul-23,0,23.6,15.03,15.03,16.84,17.16,0,0,1,0,0,198,0,0,1,0,0,0
17-Jul-23,0,14.7,14.48,14.48,17.09,17.17,0,0,1,0,0,198,0,0,1,0,0,0
17-Jul-23,0,9.5,15.01,15.01,17.75,17.73,0,0,1,0,0,198,0,0,0,1,0,0
17-Jul-23,1,11.5,14.07,14.07,17.58,17.51,0,0,1,0,0,198,0,0,0,1,0,0
17-Jul-23,1,11.5,13.31,13.31,17.3,17.23,0,0,1,0,0,198,0,0,0,1,0,0
17-Jul-23,1,9.9,14.18,14.47,17.77,17.49,0,0,1,0,0,198,0,0,0,1,0,0
17-Jul-23,1,29.7,15.06,16.14,18.24,17.84,0,0,1,0,0,198,0,0,0,1,0,0
17-Jul-23,1,17.9,19.36,19.39,24.52,23.8,0,0,1,0,0,198,0,0,0,1,0,0
17-Jul-23,1,13.7,23.08,22.93,27.5,27.76,0,0,1,0,0,198,0,0,0,0,1,0
17-Jul-23,1,12.3,26.69,26.44,31.65,31.82,0,0,1,0,0,198,0,0,0,0,1,0
17-Jul-23,1,32.7,34.75,34.75,59.15,60.37,0,0,1,0,0,198,0,0,0,0,1,0
17-Jul-23,1,62.8,40.96,41.14,137.05,144.54,0,0,1,0,0,198,0,0,0,0,1,0
17-Jul-23,1,74.3,33.06,32.94,192.3,229.75,0,0,1,0,0,198,0,0,0,0,1,0
17-Jul-23,1,81.8,26.7,33.83,250.37,304.7,0,0,1,0,0,198,0,0,0,0,1,0
17-Jul-23,1,69.9,0.71,33.6,144.1,220.67,0,0,1,0,0,198,0,0,0,0,0,1
17-Jul-23,1,49.3,-0.37,31.19,81.41,173.84,0,0,1,0,0,198,0,0,0,0,0,1
17-Jul-23,1,51.9,-0.01,88.53,173.7,295.48,0,0,1,0,0,198,0,0,0,0,0,1
17-Jul-23,1,62.4,9.17,77.34,109.5,175.21,0,0,1,0,0,198,0,0,0,0,0,1
17-Jul-23,1,48.1,24.27,28.06,27.3,39.83,0,0,1,0,0,198,0,0,0,0,0,1
17-Jul-23,0,45.0,25.55,25.86,18.91,25.69,0,0,1,0,0,198,0,0,0,0,0,1
17-Jul-23,0,50.2,22.25,22.24,17.15,20.71,0,0,1,0,0,198,0,0,0,0,0,0
18-Jul-23,0,38.9,21.01,20.8,21.08,22.0,0,0,1,0,1,199,0,0,1,0,0,0
18-Jul-23,0,33.7,18.46,18.32,18.64,19.0,0,0,1,0,1,199,0,0,1,0,0,0
18-Jul-23,0,36.7,17.1,16.75,17.36,17.5,0,0,1,0,1,199,0,0,1,0,0,0
18-Jul-23,0,25.2,14.77,14.24,16.01,16.07,0,0,1,0,1,199,0,0,1,0,0,0
18-Jul-23,0,15.7,15.06,14.42,15.71,15.77,0,0,1,0,1,199,0,0,1,0,0,0
18-Jul-23,0,21.2,15.24,14.58,16.45,16.5,0,0,1,0,1,199,0,0,0,1,0,0
18-Jul-23,1,17.0,16.35,16.29,17.1,16.6,0,0,1,0,1,199,0,0,0,1,0,0
